image_name,question,correct_answer,question_type,answer_type,map_type,image_size_bucket,geographic_level,source_row
763.png,"Which general area in North America appears mostly blue, indicating lower Average ED?",Northern Canada or Alaska,"['Visual', 'Positional', 'Comparative']",Single Entity,_choropleth,0.5–2MP,_world,9218
763.png,Which color range on the legend suggests low Variance of ED (bottom part of the vertical axis)?,Yellow,"['Visual', 'Positional', 'Comparative']",Single Entity,_choropleth,0.5–2MP,_world,9219
763.png,"Which sub-Saharan area is marked by purple, indicating both high Average ED and high Variance?",Southwestern Africa or Namibia or Angola,"['Visual', 'Comparative']",Single Entity,_choropleth,0.5–2MP,_world,9220
763.png,Which color on the legend corresponds to very low Average ED (left side) and very high Variance?,Blue shifting toward green,"['Visual', 'Positional', 'Comparative']",Single Entity,_choropleth,0.5–2MP,_world,9221
763.png,"Which broad region in Eurasia exhibits mostly cooler hues (blue/green), signifying lower Average ED?",Northern Russia or Siberia,['Comparative'],Single Entity,_choropleth,0.5–2MP,_world,9222
763.png,Which color indicates a midpoint for both Average ED and Variance (around center of the legend)?,Olive or greenish tones,"['Visual', 'Positional']",Single Entity,_choropleth,0.5–2MP,_world,9223
763.png,Which hemisphere shows a more extensive spread of the highest Average ED values?,Southern Hemisphere,['Comparative'],Single Entity,_choropleth,0.5–2MP,_world,9224
763.png,Which global region is least associated with bright purple squares on the map?,Europe,"['Visual', 'Comparative']",Single Entity,_choropleth,0.5–2MP,_world,9225
763.png,"Which portion of Australia shows scattered patches of purple, suggesting high Variance?",Western or northern,"['Visual', 'Comparative']",Single Entity,_choropleth,0.5–2MP,_world,9226
764.png,Which Anti Assad rebel is closest to the river?,Jarabulus,['Comparative'],Single Entity,_conflict,2–8MP,_country,9228
764.png,Which HTS controlled city is closest to Homs?,Rastan,['Comparative'],Single Entity,_conflict,2–8MP,_country,9229
764.png,Which Anti Assad rebel controlled city is located in the US Declared deconfliction zone?,Tanf,['Positional'],Single Entity,_conflict,2–8MP,_country,9230
764.png,Which Anti Assad rebel controlled city is closest to Israel?,Nawa,['Comparative'],Single Entity,_conflict,2–8MP,_country,9231
764.png,Which Assad government controlled city is closest to Al-Baghuz?,Abu Kamal,['Comparative'],Single Entity,_conflict,2–8MP,_country,9232
764.png,What territorial control does Qamishli have?,Mixed,['Other'],Single Entity,_conflict,2–8MP,_country,9233
764.png,How many cities south of Damascus are Assad government controlled?,1,['Positional'],Counting,_conflict,2–8MP,_country,9234
764.png,Is Mansurah on the north or south side of the river?,South,['Positional'],Boolean,_conflict,2–8MP,_country,9235
764.png,Which mixed territorial controlled city is south of Tel Abyad?,Ayn Issa,['Positional'],Single Entity,_conflict,2–8MP,_country,9236
765.jpg,Which color on the map represents SDF-controlled areas?,Yellow,['Visual'],Single Entity,_conflict,>8MP,_country,9237
765.jpg,Which territory is labeled as “Syrian regime controlled areas”?,red region or central and western Syria,['Visual'],Single Entity,_conflict,>8MP,_country,9238
765.jpg,Which area is designated for “Syrian Opposition controlled areas” on the map?,green region,['Other'],Single Entity,_conflict,>8MP,_country,9239
765.jpg,How many total military sites of the Global Coalition are indicated in the map’s info box?,32,['Other'],Counting,_conflict,>8MP,_country,9240
765.jpg,How many training points are listed for Coalition forces?,15,['Other'],Counting,_conflict,>8MP,_country,9241
765.jpg,How many “military bases” does the map highlight?,17,['Other'],Counting,_conflict,>8MP,_country,9242
765.jpg,Which neighboring country is shown immediately to Syria’s north?,Türkiye,"['Visual', 'Positional']",Single Entity,_conflict,>8MP,_country,9243
765.jpg,Which color zone occupies the largest continuous area within Syria?,Red,"['Visual', 'Positional', 'Comparative']",Single Entity,_conflict,>8MP,_country,9244
765.jpg,Near which international border do most Opposition-held zones (green) appear?,Türkiye,"['Visual', 'Positional', 'Comparative']",Single Entity,_conflict,>8MP,_country,9245
765.jpg,Which part of Syria has the densest cluster of Coalition military sites?,northeast or SDF territory,['Other'],Single Entity,_conflict,>8MP,_country,9246
765.jpg,Which color covers most of Syria’s coastal region along the Mediterranean?,Red,"['Visual', 'Positional', 'Comparative']",Single Entity,_conflict,>8MP,_country,9247
765.jpg,Which region on the map has minimal Coalition presence icons (bases or training sites)?,southern border or adjacent to Jordan or next to Jordan or near Jordan,['Other'],Single Entity,_conflict,>8MP,_country,9248
766.png,"According to the image, how many locations have experienced significant fighting in the past 24 hour",10,['Other'],Counting,_conflict,>8MP,_region,9249
766.png,"According to the image, in which state did Ukraine claim its most significant counteroffensives?",Zaporizhzhia,['Comparative'],Single Entity,_conflict,>8MP,_region,9250
766.png,How many oblasts appear in the image description?,4,['Visual'],Counting,_conflict,>8MP,_region,9251
766.png,"According to the image, How many area of reported Ukrainian partisan warfare are there?",3,['Other'],Counting,_conflict,>8MP,_region,9252
766.png,Which Ukrainian oblast appears in the image but is not associated with any mentioned conflict?,Kharkiv,['Visual'],Single Entity,_conflict,>8MP,_region,9253
766.png,Geolocated footage posted on June 19 indicates that Russian forces advanced in how many locations?,3,['Other'],Counting,_conflict,>8MP,_region,9254
766.png,How many locations does Russian sources claim Russian forces have advanced?,2,['Other'],Counting,_conflict,>8MP,_region,9255
766.png,In which oblast has the largest Ukrainian partisan warfare occurred?,Donetsk,['Comparative'],Single Entity,_conflict,>8MP,_region,9256
766.png,Geolocated footage posted on June 21 indicates that Russian forces advanced in how many locations?,2,['Other'],Counting,_conflict,>8MP,_region,9257
766.png,According to the image How many significant fights have occurred in the past 24 hours around Spirne?,3,['Other'],Counting,_conflict,>8MP,_region,9258
767.png,Region with high rates of both low birthweight and obesity?,Southeastern US,['Comparative'],Single Entity,_choropleth,0.1–0.5MP,_country,9260
767.png,Give name of states where many counties are white or have no data available,Missouri,"['Visual', 'Positional']",Single Entity,_choropleth,0.1–0.5MP,_country,9261
767.png,Name a state in the Southwest where counties show a mix of blue and orange colors?,New Mexico,"['Visual', 'Positional']",Single Entity,_choropleth,0.1–0.5MP,_country,9262
767.png,Which Northern state shows predominantly blue-colored counties?,North Dakota,['Positional'],Single Entity,_choropleth,0.1–0.5MP,_country,9264
767.png,Identify a Great Plains state where counties show a mostly checkerboard mix of orange and blue?,Nebraska,"['Visual', 'Positional']",Single Entity,_choropleth,0.1–0.5MP,_country,9265
767.png,Name a state where many counties are white or have no data available?,Nevada,"['Visual', 'Positional']",Single Entity,_choropleth,0.1–0.5MP,_country,9266
767.png,Which state in the Midwest shows a high concentration of orange-colored counties?,Missouri,['Comparative'],Single Entity,_choropleth,0.1–0.5MP,_country,9267
767.png,"What is the predominant color in Louisiana, and what does it indicate",Dark brown,['Visual'],Single Entity,_choropleth,0.1–0.5MP,_country,9268
768.png,Which regions were reclaimed by Eritrea?,Badme Triangle,['Other'],Single Entity,_conflict,2–8MP,_region,9269
768.png,How many cities shown on the map are currently mostly under control of Amhara State?,13,"['Visual', 'Comparative']",Counting,_conflict,2–8MP,_region,9270
768.png,Which city closest to Mohoni is under control of Tigray caretaker govt.?,Hiwane,['Comparative'],Single Entity,_conflict,2–8MP,_region,9271
768.png,The pre-1991 border of Tigray passes through which place?,Tekeze Dam,['Positional'],Single Entity,_conflict,2–8MP,_region,9272
768.png,Which is the northern most city inside the de facto borders of Tigray State?,Badme,"['Positional', 'Comparative']",Single Entity,_conflict,2–8MP,_region,9273
768.png,Which city is closest to Mai Aini and Adi Harush?,Mai Tsebri,['Comparative'],Single Entity,_conflict,2–8MP,_region,9274
768.png,Which region is located to the south of Hiwane?,Raya,['Positional'],Single Entity,_conflict,2–8MP,_region,9276
769.png,Which state in the southeast has mostly blue counties?,Florida,"['Visual', 'Positional']",Single Entity,_choropleth,0.1–0.5MP,_country,9277
769.png,What region in Illinois is mostly orange?,Central Illinois,['Visual'],Single Entity,_choropleth,0.1–0.5MP,_country,9278
769.png,Which state has blue counties spread throughout from east to west?,North Carolina,"['Visual', 'Positional']",Single Entity,_choropleth,0.1–0.5MP,_country,9279
769.png,Which state is almost entirely white (not colored)?,California,['Visual'],Single Entity,_choropleth,0.1–0.5MP,_country,9280
769.png,Which northeastern state shows a mix of gray and brown?,New York,"['Visual', 'Positional']",Single Entity,_choropleth,0.1–0.5MP,_country,9281
769.png,Which state shows all four color types?,Texas,['Visual'],Single Entity,_choropleth,0.1–0.5MP,_country,9282
769.png,Which state in the Midwest has mostly orange and brown?,Minnesota,['Visual'],Single Entity,_choropleth,0.1–0.5MP,_country,9283
769.png,Which color represents the most balanced health counties?,Blue,"['Visual', 'Comparative']",Single Entity,_choropleth,0.1–0.5MP,_country,9284
769.png,Which state in the central US shows both extreme ends of the health spectrum?,Texas,['Other'],Single Entity,_choropleth,0.1–0.5MP,_country,9285
769.png,Which area shows the least colored counties?,Pacific Northwest,"['Visual', 'Comparative']",Single Entity,_choropleth,0.1–0.5MP,_country,9286
770.png,What is the percentage change fatalities for middle east and north africa?,315,['Positional'],Single Entity,_multiple,>8MP,_world,9287
770.png,Which region experienced the largest absolute in fatalities?,MIDDLE EAST NORTH AFRICA or MENA,['Comparative'],Single Entity,_multiple,>8MP,_world,9288
770.png,What was the intensity of conflict change (%) for Europe and Eurasia during July 2023 to june 2024?,7.4,['Other'],Single Entity,_multiple,>8MP,_world,9290
770.png,What was the intensity of conflict change (%) for Americas during July 2023 to june 2024?,2.1%,['Other'],Single Entity,_multiple,>8MP,_world,9291
770.png,What was the intensity of conflict change (%) for Asia during July 2023 to june 2024?,7.4%,['Other'],Single Entity,_multiple,>8MP,_world,9292
770.png,What was the intensity of conflict change (%) for Sub Saharanafrica during July 2023 to june 2024?,0.3%,['Other'],Single Entity,_multiple,>8MP,_world,9293
770.png,What was the intensity of conflict change (%) for Middle east north africa from 2023 to 2024?,124.5%,['Positional'],Single Entity,_multiple,>8MP,_world,9294
770.png,How many countries are in americas in the map?,6,['Other'],Counting,_multiple,>8MP,_world,9295
770.png,How many countries are in asia with the data present in the map?,7,['Other'],Counting,_multiple,>8MP,_world,9296
771.jpg,In which panel does the green land first become non-contiguous (split into separate parts)?,Second,"['Visual', 'Comparative']",Single Entity,_multiple,2–8MP,_country,9297
771.jpg,How many distinct green land areas are shown in the final panel?,Over 20,['Visual'],Counting,_multiple,2–8MP,_country,9298
771.jpg,Which panel first introduces red boundary lines around the green areas?,Third or 3rd,"['Visual', 'Comparative']",Single Entity,_multiple,2–8MP,_country,9299
771.jpg,Which map panel shows the largest single continuous green area?,First or 1st,"['Visual', 'Comparative']",Single Entity,_multiple,2–8MP,_country,9300
771.jpg,"In the final panel, are any of the green areas connected directly to the Mediterranean coast?",Yes,"['Visual', 'Positional']",Boolean,_multiple,2–8MP,_country,9302
771.jpg,How many map panels depict a green area near the central part of the territory?,4,"['Visual', 'Positional']",Counting,_multiple,2–8MP,_country,9303
771.jpg,How many maps are shown in this series?,4,['Visual'],Counting,_multiple,2–8MP,_country,9304
771.jpg,What color is consistently used for areas of focus in the map?,Green,['Visual'],Single Entity,_multiple,2–8MP,_country,9305
